epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
81,107.0,2.0,88.0,2.0,88.0,2.0,107.0,2.0,0.9798994974874372,0.9992864424057085,0.9777777777777777,0.05993466262925585
82,107.0,1.0,89.0,2.0,89.0,2.0,107.0,1.0,0.9849246231155779,0.9945973496432212,0.9834254143646408,0.07301600527804551
83,92.0,0.0,104.0,3.0,104.0,3.0,92.0,0.0,0.9849246231155779,0.9983805668016194,0.985781990521327,0.07076227048823806
84,102.0,2.0,93.0,2.0,93.0,2.0,102.0,2.0,0.9798994974874372,0.9993927125506072,0.9789473684210527,0.057974147127155005
85,90.0,4.0,100.0,5.0,100.0,5.0,90.0,4.0,0.9547738693467337,0.9905870445344129,0.9569377990430622,0.13090347597403593
86,106.0,2.0,87.0,4.0,87.0,4.0,106.0,2.0,0.9698492462311558,0.9895812053115424,0.9666666666666667,0.12129719934634509
87,98.0,3.0,95.0,3.0,95.0,3.0,98.0,3.0,0.9698492462311558,0.9975752677308547,0.9693877551020408,0.08430909980135272
88,99.0,2.0,96.0,2.0,96.0,2.0,99.0,2.0,0.9798994974874372,0.9978783592644979,0.9795918367346939,0.07851652708372578
89,105.0,1.0,92.0,1.0,92.0,1.0,105.0,1.0,0.9899497487437185,0.9998985595455467,0.989247311827957,0.048512428884871825
90,94.0,0.0,104.0,1.0,104.0,1.0,94.0,0.0,0.9949748743718593,0.9998987854251011,0.9952153110047847,0.037433507962821605
91,98.0,2.0,96.0,3.0,96.0,3.0,98.0,2.0,0.9748743718592965,0.9958577490402102,0.9746192893401016,0.07602975333118858
92,100.0,1.0,96.0,2.0,96.0,2.0,100.0,1.0,0.9849246231155779,0.9974732160905599,0.9846153846153847,0.05934683837221196
93,94.0,1.0,102.0,2.0,102.0,2.0,94.0,1.0,0.9849246231155779,0.9976739482200647,0.9855072463768114,0.06756401748569617
94,98.0,2.0,98.0,1.0,98.0,1.0,98.0,2.0,0.9849246231155779,0.9995959595959596,0.9849246231155778,0.055031103131141346
95,109.0,1.0,86.0,3.0,86.0,3.0,109.0,1.0,0.9798994974874372,0.9970238095238095,0.9772727272727273,0.07424934680957403
96,102.0,0.0,95.0,2.0,95.0,2.0,102.0,0.0,0.9899497487437185,0.9950404858299595,0.9895833333333333,0.06764035761103633
97,98.0,1.0,99.0,1.0,99.0,1.0,98.0,1.0,0.9899497487437185,0.9993939393939394,0.99,0.052209343958351216
98,96.0,3.0,96.0,4.0,96.0,4.0,96.0,3.0,0.964824120603015,0.9963636363636363,0.964824120603015,0.08383492402376691
99,88.0,0.0,109.0,2.0,109.0,2.0,88.0,0.0,0.9899497487437185,0.9960244648318043,0.9909090909090909,0.06966784093809787
100,100.0,0.0,98.0,1.0,98.0,1.0,100.0,0.0,0.9949748743718593,1.0,0.9949238578680203,0.03248849302651969
101,98.0,5.0,89.0,7.0,89.0,7.0,98.0,5.0,0.9396984924623115,0.9875379939209726,0.9368421052631578,0.1508975896332647
102,94.0,0.0,104.0,1.0,104.0,1.0,94.0,0.0,0.9949748743718593,0.9975708502024291,0.9952153110047847,0.05770908128446783
103,104.0,0.0,95.0,0.0,95.0,0.0,104.0,0.0,1.0,1.0,1.0,0.03585977847927751
104,101.0,0.0,98.0,0.0,98.0,0.0,101.0,0.0,1.0,1.0,1.0,0.03488981342042595
105,99.0,0.0,99.0,1.0,99.0,1.0,99.0,0.0,0.9949748743718593,1.0,0.9949748743718593,0.026137871887995837
106,97.0,1.0,99.0,2.0,99.0,2.0,97.0,1.0,0.9849246231155779,0.9983838383838384,0.9850746268656716,0.05980885384783345
107,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.026583880737152454
108,104.0,0.0,94.0,1.0,94.0,1.0,104.0,0.0,0.9949748743718593,0.9997973657548126,0.9947089947089947,0.03196561754383989
109,98.0,4.0,95.0,2.0,95.0,2.0,98.0,4.0,0.9698492462311558,0.9972727272727273,0.9693877551020409,0.0828087658729011
110,93.0,1.0,103.0,2.0,103.0,2.0,93.0,1.0,0.9849246231155779,0.9993927125506074,0.985645933014354,0.04246117243070586
111,103.0,1.0,94.0,1.0,94.0,1.0,103.0,1.0,0.9899497487437185,0.9998987854251012,0.9894736842105263,0.031141516423770155
112,91.0,3.0,102.0,3.0,102.0,3.0,91.0,3.0,0.9698492462311558,0.9980749746707193,0.9714285714285714,0.06538488200032644
113,90.0,2.0,105.0,2.0,105.0,2.0,90.0,2.0,0.9798994974874372,0.9995936611133686,0.9813084112149533,0.04404850212281486
114,95.0,1.0,103.0,0.0,103.0,0.0,95.0,1.0,0.9949748743718593,1.0,0.9951690821256038,0.028166389629834487
115,108.0,0.0,91.0,0.0,91.0,0.0,108.0,0.0,1.0,1.0,1.0,0.016629583104022183
116,103.0,4.0,89.0,3.0,89.0,3.0,103.0,4.0,0.964824120603015,0.9959423818218706,0.9621621621621621,0.09418887558689192
117,88.0,1.0,107.0,3.0,107.0,3.0,88.0,1.0,0.9798994974874372,0.9990842490842491,0.981651376146789,0.05208042170969423
118,85.0,0.0,114.0,0.0,114.0,0.0,85.0,0.0,1.0,1.0,1.0,0.016828201898378345
119,80.0,3.0,112.0,4.0,112.0,4.0,80.0,3.0,0.964824120603015,0.9955486542443064,0.9696969696969697,0.09612338666408674
120,98.0,0.0,99.0,2.0,99.0,2.0,98.0,0.0,0.9899497487437185,0.9997979797979798,0.99,0.040595112031211036
121,86.0,0.0,110.0,3.0,110.0,3.0,86.0,0.0,0.9849246231155779,0.9991828396322778,0.9865470852017937,0.04570752465670423
122,93.0,0.0,106.0,0.0,106.0,0.0,93.0,0.0,1.0,1.0,1.0,0.02082929855836181
123,108.0,0.0,91.0,0.0,91.0,0.0,108.0,0.0,1.0,1.0,1.0,0.016779024622241626
124,90.0,0.0,109.0,0.0,109.0,0.0,90.0,0.0,1.0,1.0,1.0,0.015021628230440445
125,104.0,0.0,95.0,0.0,95.0,0.0,104.0,0.0,1.0,1.0,1.0,0.008430758508708534
126,110.0,0.0,89.0,0.0,89.0,0.0,110.0,0.0,1.0,1.0,1.0,0.018006857918065285
127,103.0,0.0,96.0,0.0,96.0,0.0,103.0,0.0,1.0,1.0,1.0,0.015183025390733426
128,103.0,0.0,96.0,0.0,96.0,0.0,103.0,0.0,1.0,1.0,1.0,0.009633829596337755
129,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.00979387904672378
130,108.0,3.0,85.0,3.0,85.0,3.0,108.0,3.0,0.9698492462311558,0.9966216216216216,0.9659090909090909,0.08703333555545831
131,87.0,1.0,108.0,3.0,108.0,3.0,87.0,1.0,0.9798994974874372,0.9990825688073395,0.9818181818181818,0.05783687802087211
132,95.0,0.0,103.0,1.0,103.0,1.0,95.0,0.0,0.9949748743718593,0.9995954692556634,0.9951690821256038,0.039385353859271804
133,97.0,2.0,98.0,2.0,98.0,2.0,97.0,2.0,0.9798994974874372,0.9995959595959596,0.98,0.02855880202063893
134,103.0,1.0,94.0,1.0,94.0,1.0,103.0,1.0,0.9899497487437185,0.9993927125506072,0.9894736842105263,0.043178136063413225
135,107.0,3.0,87.0,2.0,87.0,2.0,107.0,3.0,0.9748743718592965,0.998165137614679,0.9720670391061451,0.06467682321207252
136,91.0,0.0,108.0,0.0,108.0,0.0,91.0,0.0,1.0,1.0,1.0,0.025092111399394913
137,104.0,0.0,95.0,0.0,95.0,0.0,104.0,0.0,1.0,1.0,1.0,0.00965268892615135
138,85.0,0.0,114.0,0.0,114.0,0.0,85.0,0.0,1.0,1.0,1.0,0.011269660287942672
139,101.0,0.0,98.0,0.0,98.0,0.0,101.0,0.0,1.0,1.0,1.0,0.005650273036918411
140,84.0,5.0,105.0,5.0,105.0,5.0,84.0,5.0,0.949748743718593,0.9947906026557712,0.9545454545454546,0.10395708526165842
141,94.0,0.0,104.0,1.0,104.0,1.0,94.0,0.0,0.9949748743718593,1.0,0.9952153110047847,0.02066931098432809
142,111.0,0.0,88.0,0.0,88.0,0.0,111.0,0.0,1.0,1.0,1.0,0.006480464360930596
143,96.0,1.0,100.0,2.0,100.0,2.0,96.0,1.0,0.9849246231155779,0.999494847443928,0.9852216748768472,0.03778193284606505
144,100.0,1.0,98.0,0.0,98.0,0.0,100.0,1.0,0.9949748743718593,1.0,0.9949238578680203,0.03269386878392154
145,100.0,0.0,99.0,0.0,99.0,0.0,100.0,0.0,1.0,1.0,1.0,0.010747388479546713
146,92.0,0.0,107.0,0.0,107.0,0.0,92.0,0.0,1.0,1.0,1.0,0.012451886393489016
147,106.0,0.0,93.0,0.0,93.0,0.0,106.0,0.0,1.0,1.0,1.0,0.007499861381930444
148,92.0,1.0,106.0,0.0,106.0,0.0,92.0,1.0,0.9949748743718593,1.0,0.9953051643192489,0.014253639452125474
149,97.0,2.0,97.0,3.0,97.0,3.0,97.0,2.0,0.9748743718592965,0.9923232323232324,0.9748743718592964,0.09470767794257666
150,100.0,0.0,99.0,0.0,99.0,0.0,100.0,0.0,1.0,1.0,1.0,0.012251968550976674
151,92.0,0.0,107.0,0.0,107.0,0.0,92.0,0.0,1.0,1.0,1.0,0.013151709369270261
152,94.0,4.0,97.0,4.0,97.0,4.0,94.0,4.0,0.9597989949748744,0.996059810062639,0.9603960396039604,0.07931094579942684
153,109.0,1.0,86.0,3.0,86.0,3.0,109.0,1.0,0.9798994974874372,0.9981527093596059,0.9772727272727273,0.054703870879330596
154,88.0,0.0,111.0,0.0,111.0,0.0,88.0,0.0,1.0,1.0,1.0,0.011949521519568978
155,105.0,0.0,94.0,0.0,94.0,0.0,105.0,0.0,1.0,1.0,1.0,0.010077860496672638
156,105.0,0.0,94.0,0.0,94.0,0.0,105.0,0.0,1.0,1.0,1.0,0.02216170425161172
157,91.0,2.0,105.0,1.0,105.0,1.0,91.0,2.0,0.9849246231155779,0.999288906948395,0.9859154929577464,0.04011675066328678
158,105.0,0.0,93.0,1.0,93.0,1.0,105.0,0.0,0.9949748743718593,0.9996956786366403,0.9946524064171123,0.030103160503341456
159,94.0,0.0,104.0,1.0,104.0,1.0,94.0,0.0,0.9949748743718593,1.0,0.9952153110047847,0.01601578184650935
160,109.0,2.0,85.0,3.0,85.0,3.0,109.0,2.0,0.9748743718592965,0.9982553366174056,0.9714285714285714,0.051658959504118626
161,94.0,0.0,105.0,0.0,105.0,0.0,94.0,0.0,1.0,1.0,1.0,0.014688726951281574
162,101.0,0.0,98.0,0.0,98.0,0.0,101.0,0.0,1.0,1.0,1.0,0.013232464721337447
163,88.0,0.0,111.0,0.0,111.0,0.0,88.0,0.0,1.0,1.0,1.0,0.005380846309913182
164,98.0,0.0,101.0,0.0,101.0,0.0,98.0,0.0,1.0,1.0,1.0,0.0058801362665964465
165,104.0,0.0,95.0,0.0,95.0,0.0,104.0,0.0,1.0,1.0,1.0,0.005016580312518665
166,96.0,0.0,103.0,0.0,103.0,0.0,96.0,0.0,1.0,1.0,1.0,0.0035193957866347355
167,100.0,0.0,99.0,0.0,99.0,0.0,100.0,0.0,1.0,1.0,1.0,0.00429265264074503
168,87.0,0.0,112.0,0.0,112.0,0.0,87.0,0.0,1.0,1.0,1.0,0.003528533899459295
169,104.0,0.0,95.0,0.0,95.0,0.0,104.0,0.0,1.0,1.0,1.0,0.003972388625972151
170,107.0,0.0,92.0,0.0,92.0,0.0,107.0,0.0,1.0,1.0,1.0,0.0030615565224595123
171,105.0,0.0,94.0,0.0,94.0,0.0,105.0,0.0,1.0,1.0,1.0,0.004596060545133408
172,112.0,0.0,87.0,0.0,87.0,0.0,112.0,0.0,1.0,1.0,1.0,0.00413222988627514
173,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.003197546838534102
174,94.0,5.0,96.0,4.0,96.0,4.0,94.0,5.0,0.9547738693467337,0.9898969488785614,0.9552238805970149,0.1300271617006025
175,100.0,0.0,99.0,0.0,99.0,0.0,100.0,0.0,1.0,1.0,1.0,0.03542646528944144
176,89.0,0.0,110.0,0.0,110.0,0.0,89.0,0.0,1.0,1.0,1.0,0.012816262168923263
177,90.0,0.0,109.0,0.0,109.0,0.0,90.0,0.0,1.0,1.0,1.0,0.005240840150128778
178,110.0,1.0,88.0,0.0,88.0,0.0,110.0,1.0,0.9949748743718593,0.9997957099080694,0.9943502824858756,0.02290745956171538
179,101.0,4.0,92.0,2.0,92.0,2.0,101.0,4.0,0.9698492462311558,0.9951456310679612,0.968421052631579,0.088614294660101
180,94.0,1.0,103.0,1.0,103.0,1.0,94.0,1.0,0.9899497487437185,0.9989878542510121,0.9903846153846154,0.03932015514311301
181,105.0,0.0,93.0,1.0,93.0,1.0,105.0,0.0,0.9949748743718593,1.0,0.9946524064171123,0.024856006130798435
182,86.0,3.0,106.0,4.0,106.0,4.0,86.0,3.0,0.964824120603015,0.9977573904179409,0.9680365296803652,0.0649741650477108
183,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.01239885165866221
184,92.0,0.0,107.0,0.0,107.0,0.0,92.0,0.0,1.0,1.0,1.0,0.01460758441545528
185,110.0,0.0,89.0,0.0,89.0,0.0,110.0,0.0,1.0,1.0,1.0,0.008977942741282949
186,105.0,0.0,94.0,0.0,94.0,0.0,105.0,0.0,1.0,1.0,1.0,0.004117683850898029
187,104.0,0.0,95.0,0.0,95.0,0.0,104.0,0.0,1.0,1.0,1.0,0.0035205427859968334
188,81.0,0.0,118.0,0.0,118.0,0.0,81.0,0.0,1.0,1.0,1.0,0.003141641107431131
189,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.0031062139873275878
190,89.0,0.0,110.0,0.0,110.0,0.0,89.0,0.0,1.0,1.0,1.0,0.002787772982016243
191,99.0,0.0,100.0,0.0,100.0,0.0,99.0,0.0,1.0,1.0,1.0,0.013201902078782869
192,92.0,6.0,92.0,9.0,92.0,9.0,92.0,6.0,0.9246231155778895,0.9850474843402707,0.9246231155778896,0.1721551107086508
193,89.0,0.0,109.0,1.0,109.0,1.0,89.0,0.0,0.9949748743718593,0.9985728848114169,0.995433789954338,0.04782065413333592
194,107.0,0.0,92.0,0.0,92.0,0.0,107.0,0.0,1.0,1.0,1.0,0.009416114543880518
195,90.0,0.0,109.0,0.0,109.0,0.0,90.0,0.0,1.0,1.0,1.0,0.007975724187911249
196,100.0,0.0,98.0,1.0,98.0,1.0,100.0,0.0,0.9949748743718593,1.0,0.9949238578680203,0.013432051537905927
197,107.0,2.0,89.0,1.0,89.0,1.0,107.0,2.0,0.9849246231155779,0.9995929995929996,0.9834254143646408,0.03515139604721513
198,101.0,0.0,98.0,0.0,98.0,0.0,101.0,0.0,1.0,1.0,1.0,0.006127450140585056
199,98.0,0.0,101.0,0.0,101.0,0.0,98.0,0.0,1.0,1.0,1.0,0.004612847273741104
200,92.0,0.0,107.0,0.0,107.0,0.0,92.0,0.0,1.0,1.0,1.0,0.003100920291752063
1,40.0,44.0,61.0,54.0,61.0,54.0,40.0,44.0,0.507537688442211,0.5319148936170213,0.5545454545454545,0.6936332613379512
2,51.0,35.0,66.0,47.0,66.0,47.0,51.0,35.0,0.5879396984924623,0.700646595271772,0.616822429906542,0.6473243245527373
3,87.0,34.0,61.0,17.0,61.0,17.0,87.0,34.0,0.7437185929648241,0.7612348178137651,0.7052023121387283,0.6153614134644744
4,53.0,23.0,83.0,40.0,83.0,40.0,53.0,23.0,0.6834170854271356,0.7541083384053561,0.7248908296943231,0.6031024046429437
5,85.0,31.0,65.0,18.0,65.0,18.0,85.0,31.0,0.7537688442211056,0.8143203883495146,0.7262569832402234,0.5516658219410546
6,78.0,32.0,62.0,27.0,62.0,27.0,78.0,32.0,0.7035175879396985,0.7826747720364742,0.6775956284153006,0.5699028000609958
7,70.0,28.0,73.0,28.0,73.0,28.0,70.0,28.0,0.7185929648241206,0.791270963831077,0.7227722772277227,0.563667244123454
8,63.0,19.0,94.0,23.0,94.0,23.0,63.0,19.0,0.7889447236180904,0.861699938258901,0.817391304347826,0.4978867823529483
9,75.0,23.0,81.0,20.0,81.0,20.0,75.0,23.0,0.7839195979899497,0.8481781376518218,0.7902439024390243,0.5038825460714311
10,69.0,26.0,80.0,24.0,80.0,24.0,69.0,26.0,0.7487437185929648,0.8623453033069589,0.7619047619047619,0.48264699975899117
11,77.0,18.0,80.0,24.0,80.0,24.0,77.0,18.0,0.7889447236180904,0.8583552232774297,0.7920792079207921,0.48680659143918725
