epoch,class_id,f1,auc,accuracy,precision,recall
1,0,0.42937853107344626,0.4891788025889967,0.49246231155778897,0.4691358024691358,0.3958333333333333
1,1,0.5429864253393665,0.48917880258899676,0.49246231155778897,0.5084745762711864,0.5825242718446602
2,0,0.43708609271523186,0.547373358348968,0.5728643216080402,0.4782608695652174,0.4024390243902439
2,1,0.6558704453441295,0.547373358348968,0.5728643216080402,0.6230769230769231,0.6923076923076923
3,0,0.45238095238095233,0.5369191919191919,0.5376884422110553,0.5507246376811594,0.3838383838383838
3,1,0.6,0.5369191919191919,0.5376884422110553,0.5307692307692308,0.69
4,0,0.6372549019607844,0.628030303030303,0.628140703517588,0.625,0.65
4,1,0.6185567010309277,0.628030303030303,0.628140703517588,0.631578947368421,0.6060606060606061
1,0,0.6212121212121211,0.47819030229255427,0.49748743718592964,0.5189873417721519,0.7735849056603774
1,1,0.2537313432835821,0.4781903022925543,0.49748743718592964,0.4146341463414634,0.1827956989247312
5,0,0.7714285714285715,0.6302795031055901,0.678391959798995,0.6545454545454545,0.9391304347826087
5,1,0.45762711864406774,0.6302795031055901,0.678391959798995,0.7941176470588235,0.32142857142857145
2,0,0.6180257510729613,0.5536363636363637,0.5527638190954773,0.5373134328358209,0.7272727272727273
2,1,0.46060606060606063,0.5536363636363636,0.5527638190954773,0.5846153846153846,0.38
6,0,0.7518248175182483,0.6185429100637991,0.6582914572864321,0.639751552795031,0.911504424778761
6,1,0.45161290322580644,0.6185429100637992,0.6582914572864321,0.7368421052631579,0.32558139534883723
3,0,0.4539877300613497,0.5536868686868688,0.5527638190954773,0.5873015873015873,0.37
3,1,0.6212765957446809,0.5536868686868687,0.5527638190954773,0.5367647058823529,0.7373737373737373
7,0,0.6932270916334662,0.6068829593693148,0.6130653266331658,0.5838926174496645,0.8529411764705882
7,1,0.47619047619047616,0.6068829593693148,0.6130653266331658,0.7,0.36082474226804123
4,0,0.6827309236947791,0.5993635077793493,0.6030150753768844,0.5743243243243243,0.8415841584158416
4,1,0.4697986577181208,0.5993635077793493,0.6030150753768844,0.6862745098039216,0.35714285714285715
8,0,0.6124999999999999,0.6748054873054872,0.6884422110552764,0.6805555555555556,0.5568181818181818
8,1,0.7394957983193277,0.6748054873054874,0.6884422110552764,0.6929133858267716,0.7927927927927928
5,0,0.3768115942028985,0.5501623047271251,0.5678391959798995,0.5777777777777777,0.27956989247311825
5,1,0.6692307692307693,0.5501623047271251,0.5678391959798995,0.564935064935065,0.8207547169811321
9,0,0.6990291262135921,0.6882828282828283,0.6884422110552764,0.6792452830188679,0.72
9,1,0.6770833333333334,0.6882828282828283,0.6884422110552764,0.6989247311827957,0.6565656565656566
6,0,0.7089552238805971,0.577885597548519,0.6080402010050251,0.6012658227848101,0.8636363636363636
6,1,0.4,0.577885597548519,0.6080402010050251,0.6341463414634146,0.29213483146067415
10,0,0.6451612903225806,0.6667679837892604,0.6683417085427136,0.6521739130434783,0.6382978723404256
10,1,0.6886792452830188,0.6667679837892604,0.6683417085427136,0.6822429906542056,0.6952380952380952
7,0,0.6982758620689655,0.6444815039417828,0.6482412060301508,0.6230769230769231,0.7941176470588235
7,1,0.5783132530120482,0.6444815039417829,0.6482412060301508,0.6956521739130435,0.4948453608247423
11,0,0.6373626373626373,0.6662589194699287,0.6683417085427136,0.6304347826086957,0.6444444444444445
11,1,0.6944444444444443,0.6662589194699285,0.6683417085427136,0.7009345794392523,0.6880733944954128
8,0,0.7436823104693141,0.5966356107660455,0.6432160804020101,0.6358024691358025,0.8956521739130435
8,1,0.4132231404958677,0.5966356107660455,0.6432160804020101,0.6756756756756757,0.2976190476190476
12,0,0.6904761904761905,0.7304463554463555,0.7386934673366834,0.725,0.6590909090909091
12,1,0.7739130434782608,0.7304463554463555,0.7386934673366834,0.7478991596638656,0.8018018018018018
9,0,0.6461538461538462,0.6563390313390313,0.6532663316582915,0.6057692307692307,0.6923076923076923
9,1,0.6600985221674878,0.6563390313390313,0.6532663316582915,0.7052631578947368,0.6203703703703703
13,0,0.7403846153846153,0.7284343434343434,0.7286432160804021,0.7129629629629629,0.77
13,1,0.7157894736842105,0.7284343434343434,0.7286432160804021,0.7472527472527473,0.6868686868686869
10,0,0.7161572052401747,0.6679149797570849,0.6733668341708543,0.656,0.7884615384615384
10,1,0.6153846153846154,0.6679149797570849,0.6733668341708543,0.7027027027027027,0.5473684210526316
14,0,0.6927374301675978,0.7232969746861494,0.7236180904522613,0.6666666666666666,0.7209302325581395
14,1,0.7488584474885844,0.7232969746861493,0.7236180904522613,0.7735849056603774,0.7256637168141593
11,0,0.6181818181818182,0.6728804902962205,0.6834170854271356,0.6710526315789473,0.5730337078651685
11,1,0.7296137339055793,0.6728804902962207,0.6834170854271356,0.6910569105691057,0.7727272727272727
15,0,0.654320987654321,0.7068437180796731,0.7185929648241206,0.726027397260274,0.5955056179775281
15,1,0.7627118644067797,0.7068437180796732,0.7185929648241206,0.7142857142857143,0.8181818181818182
12,0,0.623529411764706,0.6712210483543276,0.678391959798995,0.6794871794871795,0.5760869565217391
12,1,0.719298245614035,0.6712210483543275,0.678391959798995,0.6776859504132231,0.7663551401869159
16,0,0.7610619469026549,0.7256923387911867,0.7286432160804021,0.6935483870967742,0.8431372549019608
16,1,0.6860465116279069,0.7256923387911867,0.7286432160804021,0.7866666666666666,0.6082474226804123
13,0,0.7400881057268722,0.697301683911544,0.7035175879396985,0.6942148760330579,0.7924528301886793
13,1,0.6549707602339182,0.6973016839115439,0.7035175879396985,0.717948717948718,0.6021505376344086
17,0,0.7815126050420168,0.726605504587156,0.7386934673366834,0.7209302325581395,0.8532110091743119
17,1,0.675,0.726605504587156,0.7386934673366834,0.7714285714285715,0.6
14,0,0.752,0.6745790221140191,0.6884422110552764,0.6527777777777778,0.8867924528301887
14,1,0.5810810810810811,0.6745790221140191,0.6884422110552764,0.7818181818181819,0.46236559139784944
18,0,0.7533632286995515,0.7210430563978169,0.7236180904522613,0.6942148760330579,0.8235294117647058
18,1,0.6857142857142858,0.7210430563978169,0.7236180904522613,0.7692307692307693,0.6185567010309279
15,0,0.7613636363636362,0.7846911824461601,0.7889447236180904,0.7976190476190477,0.7282608695652174
15,1,0.8108108108108107,0.7846911824461601,0.7889447236180904,0.782608695652174,0.8411214953271028
19,0,0.7685589519650654,0.7269222966118889,0.7336683417085427,0.7154471544715447,0.8301886792452831
19,1,0.6863905325443788,0.7269222966118888,0.7336683417085427,0.7631578947368421,0.6236559139784946
16,0,0.7322404371584699,0.7518709546925565,0.7537688442211056,0.7701149425287356,0.6979166666666666
16,1,0.772093023255814,0.7518709546925567,0.7537688442211056,0.7410714285714286,0.8058252427184466
20,0,0.8275862068965516,0.7915398660986002,0.7989949748743719,0.7619047619047619,0.9056603773584906
20,1,0.7590361445783131,0.7915398660986,0.7989949748743719,0.863013698630137,0.6774193548387096
17,0,0.7403314917127071,0.7627681307456589,0.7638190954773869,0.7282608695652174,0.7528089887640449
17,1,0.7834101382488479,0.7627681307456589,0.7638190954773869,0.794392523364486,0.7727272727272727
21,0,0.7570621468926554,0.7800263745181579,0.7839195979899497,0.7976190476190477,0.7204301075268817
21,1,0.8054298642533937,0.7800263745181578,0.7839195979899497,0.7739130434782608,0.839622641509434
18,0,0.638888888888889,0.7121117365019805,0.7386934673366834,0.7419354838709677,0.5609756097560976
18,1,0.7952755905511811,0.7121117365019805,0.7386934673366834,0.7372262773722628,0.8632478632478633
22,0,0.7962962962962963,0.7768507281553398,0.7788944723618091,0.7610619469026548,0.8349514563106796
22,1,0.7582417582417582,0.7768507281553397,0.7788944723618091,0.8023255813953488,0.71875
19,0,0.7251461988304093,0.7586952047746449,0.7638190954773869,0.7294117647058823,0.7209302325581395
19,1,0.7929515418502202,0.7586952047746449,0.7638190954773869,0.7894736842105263,0.7964601769911505
23,0,0.7715736040609137,0.775,0.7738693467336684,0.7450980392156863,0.8
23,1,0.7761194029850748,0.7750000000000001,0.7738693467336684,0.8041237113402062,0.75
20,0,0.751219512195122,0.7457018608414241,0.7437185929648241,0.7064220183486238,0.8020833333333334
20,1,0.7357512953367875,0.7457018608414241,0.7437185929648241,0.7888888888888889,0.6893203883495146
24,0,0.7904761904761904,0.7786363636363637,0.7788944723618091,0.7545454545454545,0.83
24,1,0.7659574468085106,0.7786363636363636,0.7788944723618091,0.8089887640449438,0.7272727272727273
21,0,0.7782101167315174,0.6890868140868142,0.7135678391959799,0.684931506849315,0.9009009009009009
21,1,0.5957446808510639,0.6890868140868142,0.7135678391959799,0.7924528301886793,0.4772727272727273
25,0,0.8173913043478261,0.7816436407964241,0.7889447236180904,0.7642276422764228,0.8785046728971962
25,1,0.7499999999999999,0.7816436407964242,0.7889447236180904,0.8289473684210527,0.6847826086956522
22,0,0.7121951219512195,0.7033838383838383,0.7035175879396985,0.6952380952380952,0.73
