epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
128,32,5,5,8,5,8,32,5,0.74,0.6225,0.434782609,0.57563252
129,32,5,5,8,5,8,32,5,0.74,0.62,0.434782609,0.574106105
130,32,5,5,8,5,8,32,5,0.74,0.62,0.434782609,0.573050451
131,32,5,5,8,5,8,32,5,0.74,0.615,0.434782609,0.57232074
132,32,6,4,8,4,8,32,6,0.72,0.615,0.363636364,0.572115775
133,32,6,4,8,4,8,32,6,0.72,0.615,0.363636364,0.57177641
134,32,6,4,8,4,8,32,6,0.72,0.6125,0.363636364,0.572426994
135,32,6,4,8,4,8,32,6,0.72,0.615,0.363636364,0.574758108
136,32,6,4,8,4,8,32,6,0.72,0.615,0.363636364,0.575835678
137,33,6,4,7,4,7,33,6,0.74,0.6075,0.380952381,0.573821988
138,34,6,4,6,4,6,34,6,0.76,0.605,0.4,0.57230846
139,34,6,4,6,4,6,34,6,0.76,0.6025,0.4,0.569122824
140,36,6,4,4,4,4,36,6,0.8,0.6025,0.444444444,0.5667352
141,36,6,4,4,4,4,36,6,0.8,0.6025,0.444444444,0.563910784
142,36,6,4,4,4,4,36,6,0.8,0.6025,0.444444444,0.563506356
143,36,6,4,4,4,4,36,6,0.8,0.6025,0.444444444,0.563098863
144,36,6,4,4,4,4,36,6,0.8,0.6075,0.444444444,0.562013544
145,35,6,4,5,4,5,35,6,0.78,0.605,0.421052632,0.561079187
146,36,6,4,4,4,4,36,6,0.8,0.6075,0.444444444,0.558766344
147,36,6,4,4,4,4,36,6,0.8,0.61,0.444444444,0.55622747
148,37,6,4,3,4,3,37,6,0.82,0.615,0.470588235,0.554137094
149,37,6,4,3,4,3,37,6,0.82,0.62,0.470588235,0.552789669
150,37,6,4,3,4,3,37,6,0.82,0.62,0.470588235,0.551384683
151,37,6,4,3,4,3,37,6,0.82,0.6175,0.470588235,0.550053336
152,37,6,4,3,4,3,37,6,0.82,0.62,0.470588235,0.547824478
153,37,6,4,3,4,3,37,6,0.82,0.6175,0.470588235,0.546473597
154,37,7,3,3,3,3,37,7,0.8,0.62,0.375,0.544684866
155,37,7,3,3,3,3,37,7,0.8,0.62,0.375,0.544587785
156,37,8,2,3,2,3,37,8,0.78,0.62,0.266666667,0.543408183
157,37,8,2,3,2,3,37,8,0.78,0.62,0.266666667,0.542521487
158,37,8,2,3,2,3,37,8,0.78,0.6275,0.266666667,0.541495849
159,37,8,2,3,2,3,37,8,0.78,0.6275,0.266666667,0.541447037
160,37,8,2,3,2,3,37,8,0.78,0.6275,0.266666667,0.536697544
161,37,8,2,3,2,3,37,8,0.78,0.6275,0.266666667,0.534410856
162,38,8,2,2,2,2,38,8,0.8,0.6275,0.285714286,0.532404199
163,38,8,2,2,2,2,38,8,0.8,0.63,0.285714286,0.530444207
164,38,8,2,2,2,2,38,8,0.8,0.6225,0.285714286,0.529533157
165,38,8,2,2,2,2,38,8,0.8,0.6225,0.285714286,0.528737777
166,39,8,2,1,2,1,39,8,0.82,0.62,0.307692308,0.527933634
167,39,8,2,1,2,1,39,8,0.82,0.62,0.307692308,0.525851542
168,39,8,2,1,2,1,39,8,0.82,0.625,0.307692308,0.524673343
169,39,8,2,1,2,1,39,8,0.82,0.6275,0.307692308,0.522050376
170,39,9,1,1,1,1,39,9,0.8,0.625,0.166666667,0.519144242
171,39,8,2,1,2,1,39,8,0.82,0.6175,0.307692308,0.519169932
172,39,8,2,1,2,1,39,8,0.82,0.6125,0.307692308,0.519370434
