epoch,class_id,f1,auc,accuracy,precision,recall
1,0,0.5904761904761905,0.5665146909827762,0.5678391959798995,0.5904761904761905,0.5904761904761905
1,1,0.5425531914893617,0.5665146909827761,0.5678391959798995,0.5425531914893617,0.5425531914893617
2,0,0.5700000000000001,0.5678787878787879,0.5678391959798995,0.5643564356435643,0.5757575757575758
2,1,0.5656565656565656,0.5678787878787879,0.5678391959798995,0.5714285714285714,0.56
3,0,0.6849315068493151,0.6511522134627047,0.6532663316582915,0.6410256410256411,0.7352941176470589
3,1,0.6145251396648045,0.6511522134627047,0.6532663316582915,0.6707317073170732,0.5670103092783505
4,0,0.6378378378378379,0.6616605987055016,0.6633165829145728,0.6629213483146067,0.6145833333333334
4,1,0.6854460093896715,0.6616605987055015,0.6633165829145728,0.6636363636363637,0.7087378640776699
5,0,0.6979166666666666,0.708181634304207,0.7085427135678392,0.6979166666666666,0.6979166666666666
5,1,0.7184466019417476,0.7081816343042072,0.7085427135678392,0.7184466019417476,0.7184466019417476
6,0,0.8,0.7754305977710233,0.7788944723618091,0.7652173913043478,0.8380952380952381
6,1,0.7528089887640449,0.7754305977710233,0.7788944723618091,0.7976190476190477,0.7127659574468085
7,0,0.7403314917127071,0.7611448834853091,0.7638190954773869,0.7701149425287356,0.7127659574468085
7,1,0.7834101382488479,0.761144883485309,0.7638190954773869,0.7589285714285714,0.8095238095238095
8,0,0.7523809523809523,0.7382329072834246,0.7386934673366834,0.7596153846153846,0.7452830188679245
8,1,0.7234042553191489,0.7382329072834246,0.7386934673366834,0.7157894736842105,0.7311827956989247
9,0,0.7526881720430108,0.7688746438746439,0.7688442211055276,0.7368421052631579,0.7692307692307693
9,1,0.7830188679245284,0.7688746438746439,0.7688442211055276,0.7980769230769231,0.7685185185185185
10,0,0.7609756097560975,0.7534869617950273,0.7537688442211056,0.7572815533980582,0.7647058823529411
10,1,0.7461139896373057,0.7534869617950273,0.7537688442211056,0.75,0.7422680412371134
11,0,0.7351351351351351,0.7522249190938511,0.7537688442211056,0.7640449438202247,0.7083333333333334
11,1,0.7699530516431926,0.752224919093851,0.7537688442211056,0.7454545454545455,0.7961165048543689
12,0,0.7783251231527094,0.773989898989899,0.7738693467336684,0.7596153846153846,0.797979797979798
12,1,0.7692307692307692,0.7739898989898991,0.7738693467336684,0.7894736842105263,0.75
13,0,0.7301587301587302,0.7436092513694461,0.7437185929648241,0.71875,0.7419354838709677
13,1,0.7559808612440191,0.7436092513694461,0.7437185929648241,0.7669902912621359,0.7452830188679245
14,0,0.7292817679558011,0.7512145748987854,0.7537688442211056,0.7674418604651163,0.6947368421052632
14,1,0.7741935483870969,0.7512145748987853,0.7537688442211056,0.7433628318584071,0.8076923076923077
15,0,0.7902439024390243,0.7838288834951457,0.7839195979899497,0.7941176470588235,0.7864077669902912
15,1,0.7772020725388602,0.7838288834951457,0.7839195979899497,0.7731958762886598,0.78125
16,0,0.7729468599033816,0.7633865427359062,0.7638190954773869,0.7547169811320755,0.7920792079207921
16,1,0.7539267015706805,0.7633865427359062,0.7638190954773869,0.7741935483870968,0.7346938775510204
17,0,0.7897435897435898,0.7942455501618124,0.7939698492462312,0.7777777777777778,0.8020833333333334
17,1,0.7980295566502462,0.7942455501618124,0.7939698492462312,0.81,0.7864077669902912
18,0,0.7551020408163266,0.7592030744336571,0.7587939698492462,0.74,0.7708333333333334
18,1,0.7623762376237624,0.7592030744336571,0.7587939698492462,0.7777777777777778,0.7475728155339806
19,0,0.8172043010752688,0.8289313287281593,0.8291457286432161,0.8085106382978723,0.8260869565217391
19,1,0.839622641509434,0.8289313287281592,0.8291457286432161,0.8476190476190476,0.8317757009345794
20,0,0.8155339805825242,0.8086987270155586,0.8090452261306532,0.8,0.8316831683168316
