epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
75,90,1,107,1,107,1,90,1,0.989949749,0.999389499,0.990740741,0.06678001
76,95,5,96,3,96,3,95,5,0.959798995,0.99201859,0.96,0.120569521
77,97,0,101,1,101,1,97,0,0.994974874,1,0.995073892,0.048409152
78,104,0,94,1,94,1,104,0,0.994974874,1,0.994708995,0.047067751
79,90,2,103,4,103,4,90,2,0.969849246,0.995035461,0.971698113,0.103102047
80,94,1,103,1,103,1,94,1,0.989949749,0.999797571,0.990384615,0.056126132
81,93,2,101,3,101,3,93,2,0.974874372,0.99888754,0.975845411,0.066211724
82,97,4,95,3,95,3,97,4,0.964824121,0.993131313,0.964467005,0.113509468
83,92,2,103,2,103,2,92,2,0.979899497,0.998277609,0.980952381,0.069579044
84,98,1,100,0,100,0,98,1,0.994974874,0.998888664,0.995024876,0.055660448
85,101,0,97,1,97,1,101,0,0.994974874,1,0.994871795,0.038207015
86,105,3,90,1,90,1,105,3,0.979899497,0.998275512,0.97826087,0.075596473
87,96,2,99,2,99,2,96,2,0.979899497,0.998787634,0.98019802,0.067652992
88,101,0,98,0,98,0,101,0,1,1,1,0.035272685
89,110,0,88,1,88,1,110,0,0.994974874,1,0.994350282,0.040686038
90,90,1,106,2,106,2,90,1,0.984924623,0.998882568,0.986046512,0.060946434
91,94,0,105,0,105,0,94,0,1,1,1,0.029872435
92,102,2,95,0,95,0,102,2,0.989949749,0.999696786,0.989583333,0.042373453
93,101,1,94,3,94,3,101,1,0.979899497,0.998279352,0.979166667,0.059935826
94,104,1,93,1,93,1,104,1,0.989949749,0.999797366,0.989361702,0.050282766
95,108,1,90,0,90,0,108,1,0.994974874,0.99989825,0.994475138,0.038874586
96,92,0,107,0,107,0,92,0,1,1,1,0.025221753
97,109,1,89,0,89,0,109,1,0.994974874,1,0.994413408,0.036118347
98,100,0,99,0,99,0,100,0,1,1,1,0.017040236
99,98,0,101,0,101,0,98,0,1,1,1,0.015567936
100,102,0,97,0,97,0,102,0,1,1,1,0.012821324
101,96,0,103,0,103,0,96,0,1,1,1,0.011104304
102,76,1,121,1,121,1,76,1,0.989949749,0.999893549,0.991803279,0.024108557
103,98,0,100,1,100,1,98,0,0.994974874,1,0.995024876,0.033302969
104,92,3,101,3,101,3,92,3,0.969849246,0.9951417,0.971153846,0.0807429
105,97,2,99,1,99,1,97,2,0.984924623,0.998585573,0.985074627,0.06479941
106,87,0,112,0,112,0,87,0,1,1,1,0.022169134
107,90,0,109,0,109,0,90,0,1,1,1,0.011387683
108,108,0,91,0,91,0,108,0,1,1,1,0.019154637
109,101,2,95,1,95,1,101,2,0.984924623,0.999595715,0.984455959,0.04641492
110,97,0,102,0,102,0,97,0,1,1,1,0.021365421
111,91,0,108,0,108,0,91,0,1,1,1,0.010854981
112,113,0,86,0,86,0,113,0,1,1,1,0.008185928
113,101,2,95,1,95,1,101,2,0.984924623,0.998686072,0.984455959,0.051058908
114,103,0,96,0,96,0,103,0,1,1,1,0.025223372
115,106,0,93,0,93,0,106,0,1,1,1,0.015789243
116,98,2,97,2,97,2,98,2,0.979899497,0.999090909,0.97979798,0.046108928
117,100,3,93,3,93,3,100,3,0.969849246,0.997775081,0.96875,0.06690735
118,95,0,104,0,104,0,95,0,1,1,1,0.013519089
119,95,2,100,2,100,2,95,2,0.979899497,0.996967859,0.980392157,0.06330587
120,101,0,98,0,98,0,101,0,1,1,1,0.017378272
121,104,0,95,0,95,0,104,0,1,1,1,0.013618095
122,113,0,86,0,86,0,113,0,1,1,1,0.008054537
123,91,0,108,0,108,0,91,0,1,1,1,0.004696455
124,114,3,80,2,80,2,114,3,0.974874372,0.997714998,0.96969697,0.064715022
125,95,2,99,3,99,3,95,2,0.974874372,0.991109315,0.975369458,0.0964224
126,96,1,102,0,102,0,96,1,0.994974874,0.999797735,0.995121951,0.032145986
127,96,0,103,0,103,0,96,0,1,1,1,0.011025168
128,101,0,98,0,98,0,101,0,1,1,1,0.010372575
129,95,0,104,0,104,0,95,0,1,1,1,0.009391833
130,114,0,85,0,85,0,114,0,1,1,1,0.009019421
131,102,0,97,0,97,0,102,0,1,1,1,0.008441427
132,101,0,98,0,98,0,101,0,1,1,1,0.006269946
133,106,0,93,0,93,0,106,0,1,1,1,0.005969086
134,112,0,87,0,87,0,112,0,1,1,1,0.003781304
135,91,0,108,0,108,0,91,0,1,1,1,0.003647578
