epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
83,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.59388413
84,36,9,1,4,1,4,36,9,0.74,0.7125,0.133333333,0.595428982
85,36,9,1,4,1,4,36,9,0.74,0.7125,0.133333333,0.597478775
86,36,9,1,4,1,4,36,9,0.74,0.7125,0.133333333,0.599129246
87,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.600845266
88,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.602671439
89,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.604497599
90,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.606506607
91,36,9,1,4,1,4,36,9,0.74,0.7125,0.133333333,0.608608456
92,36,9,1,4,1,4,36,9,0.74,0.7125,0.133333333,0.611191913
93,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.614088621
94,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.617049225
95,36,9,1,4,1,4,36,9,0.74,0.7175,0.133333333,0.619090951
96,36,9,1,4,1,4,36,9,0.74,0.7175,0.133333333,0.621740529
97,36,9,1,4,1,4,36,9,0.74,0.72,0.133333333,0.624365954
98,36,9,1,4,1,4,36,9,0.74,0.7225,0.133333333,0.626887705
99,36,9,1,4,1,4,36,9,0.74,0.7225,0.133333333,0.630068997
100,36,9,1,4,1,4,36,9,0.74,0.7225,0.133333333,0.632771572
101,36,9,1,4,1,4,36,9,0.74,0.72,0.133333333,0.634775823
102,36,9,1,4,1,4,36,9,0.74,0.72,0.133333333,0.637615494
103,36,9,1,4,1,4,36,9,0.74,0.7175,0.133333333,0.640324181
104,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.642674679
105,36,9,1,4,1,4,36,9,0.74,0.72,0.133333333,0.645294991
106,36,9,1,4,1,4,36,9,0.74,0.72,0.133333333,0.647208583
107,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.651072412
108,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.653640008
109,36,9,1,4,1,4,36,9,0.74,0.7175,0.133333333,0.65668131
110,36,9,1,4,1,4,36,9,0.74,0.7225,0.133333333,0.659088631
111,36,9,1,4,1,4,36,9,0.74,0.725,0.133333333,0.661500638
112,36,9,1,4,1,4,36,9,0.74,0.725,0.133333333,0.663867519
113,36,9,1,4,1,4,36,9,0.74,0.725,0.133333333,0.666370393
114,36,9,1,4,1,4,36,9,0.74,0.7275,0.133333333,0.669416111
115,36,9,1,4,1,4,36,9,0.74,0.725,0.133333333,0.672073066
116,36,9,1,4,1,4,36,9,0.74,0.7225,0.133333333,0.675628963
117,36,9,1,4,1,4,36,9,0.74,0.7225,0.133333333,0.679073586
118,36,9,1,4,1,4,36,9,0.74,0.7175,0.133333333,0.682773939
119,36,9,1,4,1,4,36,9,0.74,0.7175,0.133333333,0.687302217
120,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.690772245
121,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.692897101
122,36,9,1,4,1,4,36,9,0.74,0.715,0.133333333,0.695468883
123,36,9,1,4,1,4,36,9,0.74,0.72,0.133333333,0.698335092
124,36,9,1,4,1,4,36,9,0.74,0.7175,0.133333333,0.700678695
125,36,9,1,4,1,4,36,9,0.74,0.7125,0.133333333,0.702469082
126,36,9,1,4,1,4,36,9,0.74,0.705,0.133333333,0.705217043
127,36,9,1,4,1,4,36,9,0.74,0.6975,0.133333333,0.705979978
128,36,9,1,4,1,4,36,9,0.74,0.695,0.133333333,0.706672557
129,36,9,1,4,1,4,36,9,0.74,0.6975,0.133333333,0.706697175
130,36,9,1,4,1,4,36,9,0.74,0.695,0.133333333,0.707882916
131,36,9,1,4,1,4,36,9,0.74,0.6875,0.133333333,0.709748383
132,36,9,1,4,1,4,36,9,0.74,0.6875,0.133333333,0.71214442
133,36,9,1,4,1,4,36,9,0.74,0.6825,0.133333333,0.714936733
134,36,9,1,4,1,4,36,9,0.74,0.68,0.133333333,0.717213904
135,36,9,1,4,1,4,36,9,0.74,0.68,0.133333333,0.718816576
136,36,9,1,4,1,4,36,9,0.74,0.68,0.133333333,0.721211642
137,36,9,1,4,1,4,36,9,0.74,0.6775,0.133333333,0.722866414
138,36,9,1,4,1,4,36,9,0.74,0.675,0.133333333,0.724246994
139,36,9,1,4,1,4,36,9,0.74,0.675,0.133333333,0.726153137
140,36,9,1,4,1,4,36,9,0.74,0.6725,0.133333333,0.726182912
141,36,9,1,4,1,4,36,9,0.74,0.67,0.133333333,0.72712262
142,36,9,1,4,1,4,36,9,0.74,0.6675,0.133333333,0.728974848
143,36,9,1,4,1,4,36,9,0.74,0.6575,0.133333333,0.732276764
