epoch,class_id,f1,auc,accuracy,precision,recall
77,1,0.2727272727272727,0.5375000000000001,0.68,0.25,0.3
78,0,0.7948717948717949,0.5375000000000001,0.68,0.8157894736842105,0.775
78,1,0.2727272727272727,0.5375000000000001,0.68,0.25,0.3
79,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
79,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
80,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
80,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
81,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
81,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
82,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
82,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
83,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
83,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
84,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
84,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
85,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
85,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
86,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
86,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
87,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
87,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
88,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
88,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
89,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
89,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
90,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
90,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
91,0,0.8395061728395061,0.5750000000000001,0.74,0.8292682926829268,0.85
91,1,0.3157894736842105,0.575,0.74,0.3333333333333333,0.3
92,0,0.8536585365853658,0.5875,0.76,0.8333333333333334,0.875
92,1,0.33333333333333326,0.5875,0.76,0.375,0.3
93,0,0.8536585365853658,0.5875,0.76,0.8333333333333334,0.875
93,1,0.33333333333333326,0.5875,0.76,0.375,0.3
94,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
94,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
95,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
95,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
96,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
96,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
97,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
97,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
98,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
98,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
99,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
99,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
100,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
100,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
101,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
101,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
102,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
102,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
103,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
103,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
104,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
104,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
105,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
105,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
106,0,0.8674698795180723,0.6000000000000001,0.78,0.8372093023255814,0.9
106,1,0.3529411764705882,0.6000000000000001,0.78,0.42857142857142855,0.3
107,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
107,1,0.25,0.55,0.76,0.3333333333333333,0.2
108,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
108,1,0.25,0.55,0.76,0.3333333333333333,0.2
109,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
109,1,0.25,0.55,0.76,0.3333333333333333,0.2
110,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
110,1,0.25,0.55,0.76,0.3333333333333333,0.2
111,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
111,1,0.25,0.55,0.76,0.3333333333333333,0.2
112,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
112,1,0.25,0.55,0.76,0.3333333333333333,0.2
113,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
113,1,0.25,0.55,0.76,0.3333333333333333,0.2
114,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
114,1,0.25,0.55,0.76,0.3333333333333333,0.2
115,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
115,1,0.25,0.55,0.76,0.3333333333333333,0.2
116,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
116,1,0.25,0.55,0.76,0.3333333333333333,0.2
117,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
117,1,0.25,0.55,0.76,0.3333333333333333,0.2
118,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
118,1,0.25,0.55,0.76,0.3333333333333333,0.2
119,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
119,1,0.25,0.55,0.76,0.3333333333333333,0.2
120,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
120,1,0.25,0.55,0.76,0.3333333333333333,0.2
121,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
121,1,0.25,0.55,0.76,0.3333333333333333,0.2
122,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
122,1,0.25,0.55,0.76,0.3333333333333333,0.2
123,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
123,1,0.25,0.55,0.76,0.3333333333333333,0.2
124,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
124,1,0.25,0.55,0.76,0.3333333333333333,0.2
125,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
125,1,0.25,0.55,0.76,0.3333333333333333,0.2
126,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
126,1,0.25,0.55,0.76,0.3333333333333333,0.2
127,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
127,1,0.25,0.55,0.76,0.3333333333333333,0.2
128,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
128,1,0.25,0.55,0.76,0.3333333333333333,0.2
129,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
129,1,0.25,0.55,0.76,0.3333333333333333,0.2
130,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
130,1,0.25,0.55,0.76,0.3333333333333333,0.2
131,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
131,1,0.25,0.55,0.76,0.3333333333333333,0.2
132,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
132,1,0.25,0.55,0.76,0.3333333333333333,0.2
133,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
133,1,0.25,0.55,0.76,0.3333333333333333,0.2
134,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
134,1,0.25,0.55,0.76,0.3333333333333333,0.2
135,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
135,1,0.25,0.55,0.76,0.3333333333333333,0.2
136,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
136,1,0.25,0.55,0.76,0.3333333333333333,0.2
137,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
137,1,0.25,0.55,0.76,0.3333333333333333,0.2
138,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
138,1,0.25,0.55,0.76,0.3333333333333333,0.2
139,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
139,1,0.25,0.55,0.76,0.3333333333333333,0.2
140,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
140,1,0.25,0.55,0.76,0.3333333333333333,0.2
141,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
141,1,0.25,0.55,0.76,0.3333333333333333,0.2
142,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
142,1,0.25,0.55,0.76,0.3333333333333333,0.2
143,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
143,1,0.25,0.55,0.76,0.3333333333333333,0.2
144,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
144,1,0.25,0.55,0.76,0.3333333333333333,0.2
145,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
145,1,0.25,0.55,0.76,0.3333333333333333,0.2
146,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
146,1,0.25,0.55,0.76,0.3333333333333333,0.2
147,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
147,1,0.25,0.55,0.76,0.3333333333333333,0.2
148,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
148,1,0.25,0.55,0.76,0.3333333333333333,0.2
149,0,0.8571428571428572,0.55,0.76,0.8181818181818182,0.9
149,1,0.25,0.55,0.76,0.3333333333333333,0.2
150,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
150,1,0.26666666666666666,0.5625,0.78,0.4,0.2
151,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
151,1,0.26666666666666666,0.5625,0.78,0.4,0.2
152,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
152,1,0.26666666666666666,0.5625,0.78,0.4,0.2
153,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
153,1,0.26666666666666666,0.5625,0.78,0.4,0.2
154,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
154,1,0.26666666666666666,0.5625,0.78,0.4,0.2
155,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
155,1,0.26666666666666666,0.5625,0.78,0.4,0.2
156,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
156,1,0.26666666666666666,0.5625,0.78,0.4,0.2
157,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
157,1,0.26666666666666666,0.5625,0.78,0.4,0.2
158,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
158,1,0.26666666666666666,0.5625,0.78,0.4,0.2
159,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
159,1,0.26666666666666666,0.5625,0.78,0.4,0.2
160,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
160,1,0.26666666666666666,0.5625,0.78,0.4,0.2
161,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
161,1,0.26666666666666666,0.5625,0.78,0.4,0.2
162,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
162,1,0.26666666666666666,0.5625,0.78,0.4,0.2
163,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
163,1,0.26666666666666666,0.5625,0.78,0.4,0.2
164,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
164,1,0.26666666666666666,0.5625,0.78,0.4,0.2
165,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
165,1,0.26666666666666666,0.5625,0.78,0.4,0.2
166,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
166,1,0.26666666666666666,0.5625,0.78,0.4,0.2
167,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
167,1,0.26666666666666666,0.5625,0.78,0.4,0.2
168,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
168,1,0.26666666666666666,0.5625,0.78,0.4,0.2
169,0,0.8705882352941177,0.5625,0.78,0.8222222222222222,0.925
169,1,0.26666666666666666,0.5625,0.78,0.4,0.2
170,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
170,1,0.28571428571428575,0.575,0.8,0.5,0.2
171,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
171,1,0.28571428571428575,0.575,0.8,0.5,0.2
172,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
172,1,0.28571428571428575,0.575,0.8,0.5,0.2
173,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
173,1,0.28571428571428575,0.575,0.8,0.5,0.2
174,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
174,1,0.28571428571428575,0.575,0.8,0.5,0.2
175,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
175,1,0.28571428571428575,0.575,0.8,0.5,0.2
176,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
176,1,0.28571428571428575,0.575,0.8,0.5,0.2
177,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
177,1,0.28571428571428575,0.575,0.8,0.5,0.2
178,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
178,1,0.28571428571428575,0.575,0.8,0.5,0.2
179,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
179,1,0.28571428571428575,0.575,0.8,0.5,0.2
180,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
180,1,0.28571428571428575,0.575,0.8,0.5,0.2
181,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
181,1,0.28571428571428575,0.575,0.8,0.5,0.2
182,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
182,1,0.28571428571428575,0.575,0.8,0.5,0.2
183,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
183,1,0.28571428571428575,0.575,0.8,0.5,0.2
184,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
184,1,0.28571428571428575,0.575,0.8,0.5,0.2
185,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
185,1,0.28571428571428575,0.575,0.8,0.5,0.2
186,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
186,1,0.28571428571428575,0.575,0.8,0.5,0.2
187,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
187,1,0.28571428571428575,0.575,0.8,0.5,0.2
188,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
188,1,0.28571428571428575,0.575,0.8,0.5,0.2
189,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
189,1,0.28571428571428575,0.575,0.8,0.5,0.2
190,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
190,1,0.28571428571428575,0.575,0.8,0.5,0.2
191,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
191,1,0.28571428571428575,0.575,0.8,0.5,0.2
192,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
192,1,0.28571428571428575,0.575,0.8,0.5,0.2
193,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
193,1,0.28571428571428575,0.575,0.8,0.5,0.2
194,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
194,1,0.28571428571428575,0.575,0.8,0.5,0.2
195,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
195,1,0.28571428571428575,0.575,0.8,0.5,0.2
196,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
196,1,0.28571428571428575,0.575,0.8,0.5,0.2
197,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
197,1,0.28571428571428575,0.575,0.8,0.5,0.2
198,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
198,1,0.28571428571428575,0.575,0.8,0.5,0.2
199,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
199,1,0.28571428571428575,0.575,0.8,0.5,0.2
200,0,0.8837209302325583,0.575,0.8,0.8260869565217391,0.95
200,1,0.28571428571428575,0.575,0.8,0.5,0.2
