epoch,class_id,f1,auc,accuracy,precision,recall
1,0,0.5084745762711864,0.4875,0.42,0.7894736842105263,0.375
1,1,0.2926829268292683,0.48750000000000004,0.42,0.1935483870967742,0.6
2,0,0.8051948051948051,0.5874999999999999,0.7,0.8378378378378378,0.775
2,1,0.34782608695652173,0.5875,0.7,0.3076923076923077,0.4
3,0,0.8148148148148149,0.5125,0.7,0.8048780487804879,0.825
3,1,0.2105263157894737,0.5125,0.7,0.2222222222222222,0.2
4,0,0.8148148148148149,0.5125,0.7,0.8048780487804879,0.825
4,1,0.2105263157894737,0.5125,0.7,0.2222222222222222,0.2
5,0,0.8148148148148149,0.5125,0.7,0.8048780487804879,0.825
5,1,0.2105263157894737,0.5125,0.7,0.2222222222222222,0.2
6,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
6,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
7,0,0.810126582278481,0.55,0.7,0.8205128205128205,0.8
7,1,0.28571428571428564,0.55,0.7,0.2727272727272727,0.3
8,0,0.8354430379746836,0.6124999999999999,0.74,0.8461538461538461,0.825
8,1,0.380952380952381,0.6124999999999999,0.74,0.36363636363636365,0.4
9,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
9,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
10,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
10,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
11,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
11,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
12,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
12,1,0.32,0.5625,0.66,0.26666666666666666,0.4
13,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
13,1,0.32,0.5625,0.66,0.26666666666666666,0.4
14,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
14,1,0.32,0.5625,0.66,0.26666666666666666,0.4
15,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
15,1,0.32,0.5625,0.66,0.26666666666666666,0.4
16,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
16,1,0.32,0.5625,0.66,0.26666666666666666,0.4
17,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
17,1,0.32,0.5625,0.66,0.26666666666666666,0.4
18,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
18,1,0.32,0.5625,0.66,0.26666666666666666,0.4
19,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
19,1,0.32,0.5625,0.66,0.26666666666666666,0.4
20,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
20,1,0.32,0.5625,0.66,0.26666666666666666,0.4
21,0,0.7733333333333333,0.5625,0.66,0.8285714285714286,0.725
21,1,0.32,0.5625,0.66,0.26666666666666666,0.4
22,0,0.7837837837837837,0.6125,0.68,0.8529411764705882,0.725
22,1,0.38461538461538464,0.6124999999999999,0.68,0.3125,0.5
23,0,0.7837837837837837,0.6125,0.68,0.8529411764705882,0.725
23,1,0.38461538461538464,0.6124999999999999,0.68,0.3125,0.5
24,0,0.7999999999999999,0.625,0.7,0.8571428571428571,0.75
24,1,0.4,0.625,0.7,0.3333333333333333,0.5
25,0,0.7999999999999999,0.625,0.7,0.8571428571428571,0.75
25,1,0.4,0.625,0.7,0.3333333333333333,0.5
26,0,0.7999999999999999,0.625,0.7,0.8571428571428571,0.75
26,1,0.4,0.625,0.7,0.3333333333333333,0.5
27,0,0.7999999999999999,0.625,0.7,0.8571428571428571,0.75
27,1,0.4,0.625,0.7,0.3333333333333333,0.5
28,0,0.7999999999999999,0.625,0.7,0.8571428571428571,0.75
28,1,0.4,0.625,0.7,0.3333333333333333,0.5
29,0,0.7999999999999999,0.625,0.7,0.8571428571428571,0.75
29,1,0.4,0.625,0.7,0.3333333333333333,0.5
30,0,0.7999999999999999,0.625,0.7,0.8571428571428571,0.75
30,1,0.4,0.625,0.7,0.3333333333333333,0.5
31,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
31,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
32,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
32,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
33,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
33,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
34,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
34,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
35,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
35,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
36,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
36,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
37,0,0.7894736842105262,0.575,0.68,0.8333333333333334,0.75
37,1,0.3333333333333333,0.575,0.68,0.2857142857142857,0.4
38,0,0.8051948051948051,0.5874999999999999,0.7,0.8378378378378378,0.775
38,1,0.34782608695652173,0.5875,0.7,0.3076923076923077,0.4
39,0,0.8051948051948051,0.5874999999999999,0.7,0.8378378378378378,0.775
39,1,0.34782608695652173,0.5875,0.7,0.3076923076923077,0.4
40,0,0.7948717948717949,0.5375000000000001,0.68,0.8157894736842105,0.775
40,1,0.2727272727272727,0.5375000000000001,0.68,0.25,0.3
41,0,0.7948717948717949,0.5375000000000001,0.68,0.8157894736842105,0.775
41,1,0.2727272727272727,0.5375000000000001,0.68,0.25,0.3
