epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
141,94,0,104,1,104,1,94,0,0.994974874,1,0.995215311,0.020669311
142,111,0,88,0,88,0,111,0,1,1,1,0.006480464
143,96,1,100,2,100,2,96,1,0.984924623,0.999494847,0.985221675,0.037781933
144,100,1,98,0,98,0,100,1,0.994974874,1,0.994923858,0.032693869
145,100,0,99,0,99,0,100,0,1,1,1,0.010747388
146,92,0,107,0,107,0,92,0,1,1,1,0.012451886
147,106,0,93,0,93,0,106,0,1,1,1,0.007499861
148,92,1,106,0,106,0,92,1,0.994974874,1,0.995305164,0.014253639
149,97,2,97,3,97,3,97,2,0.974874372,0.992323232,0.974874372,0.094707678
150,100,0,99,0,99,0,100,0,1,1,1,0.012251969
151,92,0,107,0,107,0,92,0,1,1,1,0.013151709
152,94,4,97,4,97,4,94,4,0.959798995,0.99605981,0.96039604,0.079310946
153,109,1,86,3,86,3,109,1,0.979899497,0.998152709,0.977272727,0.054703871
154,88,0,111,0,111,0,88,0,1,1,1,0.011949522
155,105,0,94,0,94,0,105,0,1,1,1,0.01007786
156,105,0,94,0,94,0,105,0,1,1,1,0.022161704
157,91,2,105,1,105,1,91,2,0.984924623,0.999288907,0.985915493,0.040116751
158,105,0,93,1,93,1,105,0,0.994974874,0.999695679,0.994652406,0.030103161
159,94,0,104,1,104,1,94,0,0.994974874,1,0.995215311,0.016015782
160,109,2,85,3,85,3,109,2,0.974874372,0.998255337,0.971428571,0.05165896
161,94,0,105,0,105,0,94,0,1,1,1,0.014688727
162,101,0,98,0,98,0,101,0,1,1,1,0.013232465
163,88,0,111,0,111,0,88,0,1,1,1,0.005380846
164,98,0,101,0,101,0,98,0,1,1,1,0.005880136
165,104,0,95,0,95,0,104,0,1,1,1,0.00501658
166,96,0,103,0,103,0,96,0,1,1,1,0.003519396
167,100,0,99,0,99,0,100,0,1,1,1,0.004292653
168,87,0,112,0,112,0,87,0,1,1,1,0.003528534
169,104,0,95,0,95,0,104,0,1,1,1,0.003972389
170,107,0,92,0,92,0,107,0,1,1,1,0.003061557
171,105,0,94,0,94,0,105,0,1,1,1,0.004596061
172,112,0,87,0,87,0,112,0,1,1,1,0.00413223
173,99,0,100,0,100,0,99,0,1,1,1,0.003197547
174,94,5,96,4,96,4,94,5,0.954773869,0.989896949,0.955223881,0.130027162
175,100,0,99,0,99,0,100,0,1,1,1,0.035426465
176,89,0,110,0,110,0,89,0,1,1,1,0.012816262
177,90,0,109,0,109,0,90,0,1,1,1,0.00524084
