epoch,class_0_tp,class_0_fp,class_0_tn,class_0_fn,class_1_tp,class_1_fp,class_1_tn,class_1_fn,accuracy,roc_auc,f1_score,loss
81,37,10,1,2,1,2,37,10,0.76,0.596736597,0.142857143,0.576610131
82,37,10,1,2,1,2,37,10,0.76,0.594405594,0.142857143,0.577591662
83,37,10,1,2,1,2,37,10,0.76,0.592074592,0.142857143,0.578321234
84,37,10,1,2,1,2,37,10,0.76,0.592074592,0.142857143,0.579273353
85,37,10,1,2,1,2,37,10,0.76,0.594405594,0.142857143,0.580405807
86,37,10,1,2,1,2,37,10,0.76,0.594405594,0.142857143,0.581247173
87,37,10,1,2,1,2,37,10,0.76,0.58974359,0.142857143,0.582251338
88,37,10,1,2,1,2,37,10,0.76,0.592074592,0.142857143,0.583050965
89,37,10,1,2,1,2,37,10,0.76,0.578088578,0.142857143,0.583729111
90,37,10,1,2,1,2,37,10,0.76,0.575757576,0.142857143,0.584749413
91,37,10,1,2,1,2,37,10,0.76,0.573426573,0.142857143,0.585461186
92,37,10,1,2,1,2,37,10,0.76,0.575757576,0.142857143,0.586600918
93,37,10,1,2,1,2,37,10,0.76,0.573426573,0.142857143,0.587382315
94,37,10,1,2,1,2,37,10,0.76,0.571095571,0.142857143,0.588739994
95,37,10,1,2,1,2,37,10,0.76,0.566433566,0.142857143,0.589572226
96,37,10,1,2,1,2,37,10,0.76,0.571095571,0.142857143,0.590724301
97,37,10,1,2,1,2,37,10,0.76,0.566433566,0.142857143,0.591825671
98,37,10,1,2,1,2,37,10,0.76,0.561771562,0.142857143,0.592918002
99,37,10,1,2,1,2,37,10,0.76,0.559440559,0.142857143,0.594133085
100,37,10,1,2,1,2,37,10,0.76,0.559440559,0.142857143,0.595337652
101,37,10,1,2,1,2,37,10,0.76,0.559440559,0.142857143,0.596445533
102,37,10,1,2,1,2,37,10,0.76,0.559440559,0.142857143,0.59803135
103,37,10,1,2,1,2,37,10,0.76,0.557109557,0.142857143,0.599462833
